arm,month,work_key,field,value,architecture,grounded,cross_paper,sq_violation
guarded_pipeline,2026-07,10.1002/smll.74470,pce_champion,26.51,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74531,pce_champion,22.2,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74531,t80_h,200,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74604,pce_champion,25.15,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74604,active_area_cm2,0.04,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74660,pce_champion,15.1,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74806,pce_champion,23.15,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74811,pce_champion,26.32,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74903,pce_champion,22.0,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/smll.74999,pce_champion,30.62,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70375,active_area_cm2,64,module,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70425,pce_champion,13.7,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70430,pce_champion,14.57,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70430,active_area_cm2,64,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70435,pce_champion,24.91,unknown,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70437,pce_champion,22.92,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1002/solr.70447,pce_champion,17.75,unknown,True,False,False
guarded_pipeline,2026-07,10.1007/s40820-026-02291-9,pce_champion,32.5,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1007/s40820-026-02295-5,pce_champion,26.19,unknown,True,False,False
guarded_pipeline,2026-07,10.1007/s42114-026-01958-6,pce_champion,22.16,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1016/j.hybadv.2026.100700,pce_champion,29.08,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1016/j.hybadv.2026.100721,pce_champion,29.1,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1016/j.hybadv.2026.100722,pce_champion,28.85,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1016/j.joule.2026.102575,pce_champion,27.3,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1016/j.nanoen.2026.112222,pce_certified,23.26,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsaem.6c01125,pce_champion,3.01,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsaem.6c01370,pce_champion,21.4,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsaem.6c01637,pce_champion,21.53,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsaem.6c01637,t80_h,720,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsaem.6c01764,pce_champion,22.2,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c05331,pce_champion,21.15,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c06005,pce_champion,9.9,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c07418,pce_champion,22.15,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c08440,pce_champion,19.38,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c09672,pce_champion,22.03,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c09922,pce_champion,24.2,module,True,False,False
guarded_pipeline,2026-07,10.1021/acsami.6c09922,active_area_cm2,12,module,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c00858,pce_champion,21.5,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c00858,active_area_cm2,0.128,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c01113,pce_champion,20.18,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c01161,pce_champion,18.15,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c01361,pce_champion,27.7,tandem_4T,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c01489,pce_champion,26.23,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c01517,pce_champion,26.65,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsenergylett.6c01826,pce_champion,17.1,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsnano.5c21750,pce_champion,23.06,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/acsnano.6c04084,pce_champion,22.51,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/jacs.6c05502,pce_champion,22.99,unknown,True,False,False
guarded_pipeline,2026-07,10.1021/jacs.6c06932,pce_champion,26.53,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1021/jacs.6c06932,active_area_cm2,818,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-74018-8,pce_certified,27.12,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-74018-8,active_area_cm2,655.2,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75053-1,pce_champion,26.14,unknown,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75053-1,pce_certified,25.75,unknown,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75305-0,pce_champion,26.18,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75305-0,pce_certified,26.18,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75305-0,active_area_cm2,1.17,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75629-x,pce_champion,26.47,n-i-p,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75990-x,pce_champion,26.26,unknown,True,False,False
guarded_pipeline,2026-07,10.1038/s41467-026-75990-x,active_area_cm2,14,unknown,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aeb8790,pce_champion,29.44,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aeb8790,pce_certified,28.84,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aed6327,pce_champion,26.88,unknown,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aed6327,pce_certified,26.52,unknown,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aee4175,pce_certified,23.1,module,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aee4175,active_area_cm2,20.3,module,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aef6600,pce_champion,27.49,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aef6600,pce_certified,27.49,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aef6600,active_area_cm2,12.56,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aeg1456,pce_champion,27.31,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aeg1456,pce_certified,27.31,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aeg1456,active_area_cm2,766,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aei2945,pce_champion,33.3,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/sciadv.aei2945,pce_certified,33.1,tandem_2T,True,False,False
guarded_pipeline,2026-07,10.1126/science.aed8175,pce_champion,27.8,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1126/science.aed8175,pce_certified,27.3,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1126/science.aed8175,active_area_cm2,625,p-i-n,True,False,False
guarded_pipeline,2026-07,10.1126/science.aef1969,pce_champion,26.7,unknown,True,False,False
guarded_pipeline,2026-07,10.1126/science.aef1969,pce_certified,26.1,unknown,True,False,False
guarded_pipeline,2026-07,10.1126/science.aef1969,active_area_cm2,100,unknown,True,False,False
guarded_pipeline,2026-07,10.1126/science.aeg1730,pce_champion,27.2,module,True,False,False
guarded_pipeline,2026-07,10.1126/science.aeg1730,pce_certified,23.5,module,True,False,False
guarded_pipeline,2026-07,10.1126/science.aeg1730,active_area_cm2,65.05,module,True,False,False
guarded_pipeline,2026-07,10.20517/energymater.2026.102,pce_champion,25.06,unknown,True,False,False
guarded_pipeline,2026-07,10.26434/chemrxiv.15006632/v1,pce_champion,26.0,p-i-n,True,False,False
guarded_pipeline,2026-07,10.26599/pom.2026.9140147,pce_champion,25.15,p-i-n,True,False,False
guarded_pipeline,2026-07,10.48550/arxiv.2607.19789,pce_champion,28.18,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77504,pce_champion,22.3,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77637,pce_champion,33.02,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77712,pce_champion,26.49,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77729,pce_champion,26.1,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77805,pce_champion,24.25,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77805,active_area_cm2,0.08,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77805,t80_h,864,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77833,pce_champion,17.07,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77855,pce_champion,26.2,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77942,pce_champion,26.14,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.77942,pce_certified,25.23,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adfm.78067,pce_champion,26.12,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74438,pce_champion,27.06,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74438,pce_certified,20.11,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74438,active_area_cm2,0.09,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74461,pce_champion,27.03,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74461,pce_certified,26.56,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74461,active_area_cm2,0.062,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74469,pce_champion,27.01,module,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74469,active_area_cm2,58.51,module,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74486,pce_champion,25.3,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74489,pce_champion,26.66,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74538,pce_champion,20.23,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74629,pce_champion,23.3,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74629,active_area_cm2,57.3,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74769,pce_champion,16.48,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74828,pce_champion,22.83,module,True,False,False
guarded_pipeline,2026-08,10.1002/adma.74828,active_area_cm2,22.95,module,True,False,False
guarded_pipeline,2026-08,10.1002/advs.76791,pce_champion,19.29,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/advs.76950,pce_champion,23.14,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/advs.76950,active_area_cm2,29.7,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/advs.77051,pce_champion,16.02,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71372,pce_champion,24.7,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71396,pce_champion,25.67,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71419,pce_champion,25.34,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71419,active_area_cm2,12,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71474,pce_champion,26.21,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71482,pce_champion,26.38,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71497,pce_champion,24.1,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71512,pce_champion,32.16,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71514,pce_champion,26.17,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71514,active_area_cm2,1,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/aenm.71514,t80_h,900,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/anie.2425823,pce_champion,26.67,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/anie.2425823,pce_certified,26.44,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/anie.2425823,t80_h,800,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/anie.3095986,pce_champion,27.06,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/anie.3095986,pce_certified,26.77,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/anie.3716107,pce_champion,26.79,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/anie.3883037,pce_champion,23.24,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/anie.3883037,active_area_cm2,1.004,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/anie.4221605,pce_champion,26.99,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/anie.5241611,pce_champion,33.0,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/anie.5241611,pce_certified,32.56,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/anie.5667084,pce_champion,22.5,none,True,False,False
guarded_pipeline,2026-08,10.1002/anie.6548693,pce_champion,27.1,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/anie.6548693,t80_h,1400,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1002/anie.6932848,pce_champion,26.58,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/anie.7848549,pce_champion,27.05,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/anie.7848549,pce_certified,26.51,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/anie.7848549,active_area_cm2,12.95,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/anie.8256065,pce_champion,24.94,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/ente.70607,pce_champion,8.12,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/ente.70607,active_area_cm2,5,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/rar2.70509,pce_champion,25.44,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75056,pce_champion,24.86,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75056,active_area_cm2,12.4,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75068,pce_certified,17.35,module,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75068,active_area_cm2,61.2,module,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75089,pce_champion,22.48,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75122,pce_champion,26.19,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75360,pce_champion,26.17,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75360,active_area_cm2,0.0729,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75482,pce_champion,23.95,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/smll.75536,pce_champion,21.36,none,True,False,False
guarded_pipeline,2026-08,10.1002/solr.70449,pce_champion,15.77,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/solr.70449,active_area_cm2,6,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1002/solr.70454,pce_champion,14.13,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/solr.70454,t80_h,720,unknown,True,False,False
guarded_pipeline,2026-08,10.1002/solr.70461,pce_champion,23.72,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1007/s40820-026-02278-6,pce_champion,26.21,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1016/j.decarb.2026.100190,pce_champion,22.38,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1016/j.jcis.2026.141449,pce_champion,22.73,unknown,True,False,False
guarded_pipeline,2026-08,10.1016/j.joule.2026.102645,pce_champion,30.3,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1016/j.joule.2026.102645,pce_certified,29.7,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1016/j.solener.2026.114961,pce_champion,0.53,unknown,True,False,False
guarded_pipeline,2026-08,10.1016/j.solener.2026.115062,pce_champion,8.74,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1021/acs.jpclett.6c01761,pce_champion,10.48,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acs.jpclett.6c02136,pce_champion,26.04,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acs.jpclett.6c02253,pce_champion,21.05,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1021/acs.nanolett.6c03508,pce_champion,17.6,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acs.nanolett.6c03508,pce_certified,16.98,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acsaem.6c01031,pce_champion,15.5,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acsaem.6c01708,pce_champion,21.41,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1021/acsaem.6c02041,pce_champion,22.6,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acsami.6c07537,pce_champion,18.2,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acsami.6c07884,pce_champion,26.28,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1021/acsami.6c11057,pce_champion,9.29,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acsami.6c11467,pce_champion,25.03,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1021/acsami.6c13903,pce_champion,20.98,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1021/acsenergylett.6c01191,pce_champion,25.59,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1021/acsenergylett.6c01444,pce_champion,26.22,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1021/acsenergylett.6c02033,pce_champion,26.13,unknown,True,False,False
guarded_pipeline,2026-08,10.1021/acsnano.5c21962,pce_champion,25.19,module,True,False,False
guarded_pipeline,2026-08,10.1021/acsnano.5c21962,active_area_cm2,21,module,True,False,False
guarded_pipeline,2026-08,10.1021/acsnano.6c07355,pce_champion,29.47,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1021/jacs.6c12975,pce_champion,25.2,unknown,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76266-0,pce_certified,33.66,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76425-3,pce_champion,26.32,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76425-3,active_area_cm2,16.8,n-i-p,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76497-1,pce_champion,27.59,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76497-1,pce_certified,27.2,p-i-n,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76713-y,pce_champion,21.1,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76713-y,pce_certified,30.77,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76713-y,active_area_cm2,1.164,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76786-9,pce_champion,28.14,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76786-9,pce_certified,27.84,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76786-9,active_area_cm2,0.09,tandem_2T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76847-z,pce_champion,20.36,tandem_4T,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76848-y,pce_champion,26.32,unknown,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76848-y,pce_certified,25.67,unknown,True,False,False
guarded_pipeline,2026-08,10.1038/s41467-026-76848-y,active_area_cm2,0.08,unknown,True,False,False
guarded_pipeline,2026-08,10.1038/s43246-026-01321-8,pce_champion,27.7,tandem_2T,True,False,False
