work_key,doi,title,venue,venue_type,publication_date,type,lang,axis_primary,axis_secondary,lens,mechanism_centrality,first_author_institution,cited_by_count,oa_status,in_depth_tier
10.1063/5.0338967,10.1063/5.0338967,Fully automated electrodeposition of perovskite thin films for efficient solar cells,Applied Physics Letters,journal,2026-06-29,article,en,composition,,experimental,0.0167,Shaoxing University,0,closed,0
10.5281/zenodo.21024815,10.5281/zenodo.21024815,Why Flexible? Advancing Existing Photovoltaic Technologies with Flexible Perovskite Modules,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-29,article,en,architecture,,experimental,0.0484,University Of Rome Tor Vergata,0,green,0
10.5281/zenodo.21024814,10.5281/zenodo.21024814,Why Flexible? Advancing Existing Photovoltaic Technologies with Flexible Perovskite Modules,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-29,article,en,architecture,,experimental,0.0484,University Of Rome Tor Vergata,0,green,0
10.1002/adma.73850,10.1002/adma.73850,Conjugated Polymer Semiconductors Enabled Multifunctional Interfacial Engineering for High‐Performance Inverted Perovskite Solar Cells,Advanced Materials,journal,2026-06-29,article,en,interfaces,,experimental,0.12,Beijing National Laboratory For Molecular Sciences,0,green,0
10.1021/acs.jpclett.6c01600,10.1021/acs.jpclett.6c01600,Regulating Electron-Density Distribution of Pyridine Derivative Passivators for Efficient Carbon-Based CsPbI 3-x Br x Perovskite Solar Cells,The Journal of Physical Chemistry Letters,journal,2026-06-29,article,en,defects,,experimental,0.1818,Guangdong University Of Technology,0,closed,1
10.1021/acsanm.6c01424,10.1021/acsanm.6c01424,Ligand Engineering of SnO 2 Nanocrystal Ink for Low-Cost Inverted Flexible Perovskite Solar Cells,ACS Applied Nano Materials,journal,2026-06-29,article,en,defects,,experimental,0.0682,,0,closed,0
10.1016/j.solener.2026.114802,10.1016/j.solener.2026.114802,Solar cells of CsPbBr3 perovskite quantum dots from green solvent processing,Solar Energy,journal,2026-06-29,article,en,composition,,experimental,0.0,International Iberian Nanotechnology Laboratory,0,closed,0
10.1557/s43577-026-01118-7,10.1557/s43577-026-01118-7,Electrochemical deposition of compact thin films of NiO on ITO and FTO suitable for photoelectrochemical devices,MRS Bulletin,journal,2026-06-29,article,en,composition,,experimental,0.0,Universidad De Playa Ancha De Ciencias De La Educación,0,closed,0
10.1088/2632-959x/ae83d3,10.1088/2632-959x/ae83d3,Recent advances in semi-transparent perovskite solar cells for the possibility of agrivoltaics for smart farming: a review,Nano Express,journal,2026-06-29,article,en,composition,,review,0.0,University Of Engineering And Technology Peshawar,0,gold,0
10.1038/s41598-026-58427-9,10.1038/s41598-026-58427-9,"First-principles study of band gap engineering and thermoelectric performance in K2AgSbX6 (X = Cl, F, I) double perovskites",Scientific Reports,journal,2026-06-29,article,en,,,,,University Ferhat Abbas Of Setif,0,gold,0
10.69889/fdesfj16,10.69889/fdesfj16,Next-Generation Tandem Photovoltaics: Role of Multinary Compound Semiconductors in Efficiency Enhancement,Economic Sciences.,journal,2026-06-29,article,en,architecture,,theory,0.1452,Barkatullah University,0,diamond,0
10.1002/asia.70857,10.1002/asia.70857,"Mechanical Stability of Flexible Perovskite Solar Cells: Research Progress, Characterization, Challenges, and Future Perspectives",Chemistry - An Asian Journal,journal,2026-06-29,article,en,scale_up,,review,0.0455,Shandong University Of Science And Technology,0,closed,0
10.1016/j.matlet.2026.141190,10.1016/j.matlet.2026.141190,Zero-dimensional perovskite-inspired Cs3Sb2I9 dimers: ambient synthesis and potential photovoltaic applications,Materials Letters,journal,2026-06-29,article,en,composition,,experimental,0.0,,0,closed,0
10.1002/adfm.76756,10.1002/adfm.76756,Regulating the Crystallization‐Defect‐Strain Improves the Stability and Scalability of FACs Perovskite Photovoltaics,Advanced Functional Materials,journal,2026-06-29,article,en,stability,,scale_up,0.1364,South China University Of Technology,0,closed,1
10.5281/zenodo.21188067,10.5281/zenodo.21188067,Renewable Energy for Sustainable Growth: Perovskite Photovoltaics as an Emerging Technology,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-29,article,en,composition,,experimental,0.05,,0,green,0
10.5281/zenodo.21188066,10.5281/zenodo.21188066,Renewable Energy for Sustainable Growth: Perovskite Photovoltaics as an Emerging Technology,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-29,article,en,composition,,experimental,0.05,,0,green,0
10.1002/qua.70259,10.1002/qua.70259,Modeling of Ba 2 SrCrO 6 Double Perovskite Oxide for Solar Cells With High Energy Conversion Efficiency Using DFT and SCAPS ‐ 1D Simulation,International Journal of Quantum Chemistry,journal,2026-06-30,article,en,interfaces,,theory,0.04,Université Ibn-tofail,3,closed,0
10.1016/j.physb.2026.418987,10.1016/j.physb.2026.418987,"Chalcogenide perovskites AHfX3 (A=Ca, Sr; and X=S, Se): Structural stability and applicability in photovoltaic and thermoelectric devices",Physica B Condensed Matter,journal,2026-06-30,article,en,composition,,experimental,0.0,Dehradun,1,closed,0
10.1038/s41598-026-59752-9,10.1038/s41598-026-59752-9,Design and performance analysis of Cs2AgBiBr6-based double perovskite solar cells with different inorganic charge transport layers: a numerical modeling study,Scientific Reports,journal,2026-06-30,article,en,composition,interfaces,theory,0.0667,Manipal Academy Of Higher Education,1,gold,0
10.1002/cssc.70859,10.1002/cssc.70859,Axisymmetric Crystallization‐Guiding Agent Directs Perovskite Films Toward Densification for High‐Performance Solar Cells,ChemSusChem,journal,2026-06-30,article,en,defects,,experimental,0.1136,China University Of Mining And Technology,1,closed,0
10.1002/anie.2974414,10.1002/anie.2974414,A Diammonium‐Based Non‐Dion‐Jacobson Phase 2D Perovskite With High Durability for Efficient and Stable 2D/3D Perovskite Solar Modules,Angewandte Chemie International Edition,journal,2026-06-30,article,en,composition,,experimental,0.1333,Ningbo University,1,green,1
10.1002/ange.2974414,10.1002/ange.2974414,A Diammonium‐Based Non‐Dion‐Jacobson Phase 2D Perovskite With High Durability for Efficient and Stable 2D/3D Perovskite Solar Modules,Angewandte Chemie,journal,2026-06-30,article,en,composition,,experimental,0.1333,Ningbo University,1,closed,0
10.1016/j.mssp.2026.110941,10.1016/j.mssp.2026.110941,Amino-functionalized metal-organic frameworks for high-performance and stable perovskite solar cells,Materials Science in Semiconductor Processing,journal,2026-06-30,article,en,composition,,experimental,0.0,Fujian Normal University,0,closed,0
10.1002/inf2.70163,10.1002/inf2.70163,Rhodopsin‐mimetic adaptive photodetectors for intelligent and secure vision systems,InfoMat,journal,2026-06-30,article,en,composition,scale_up,experimental,0.0333,Sun Yat-sen University,0,gold,1
10.1002/aenm.71174,10.1002/aenm.71174,Accelerated Formation of CsPbI 3 through Controlled Amidation of Intermediate Phases,Advanced Energy Materials,journal,2026-06-30,article,en,stability,,experimental,0.0909,Leibniz Institute For Solid State And Materials Research,0,hybrid,1
10.1016/j.commatsci.2026.114888,10.1016/j.commatsci.2026.114888,"Comparative first-principles and machine-learned force field investigation of MAPbBrxI3−x and SbH4PbBrxI3−x perovskites: Electronic, structural, and dynamic properties",Computational Materials Science,journal,2026-06-30,article,en,composition,,theory,0.0,Siirt Üniversitesi,0,closed,0
10.3126/sw.v19i19.95723,10.3126/sw.v19i19.95723,"A review of phases, defects and machine learning in hybrid organic-inorganic perovskite solar cells",Scientific World,journal,2026-06-30,article,en,defects,composition,theory,0.1136,Tribhuvan University,0,diamond,0
10.1016/j.jechem.2026.06.054,10.1016/j.jechem.2026.06.054,Thermal/plasma ALD-grown bilayer SnOx enhances charge extraction and ion blocking in perovskite/Si tandem solar cells,Journal of Energy Chemistry,journal,2026-06-30,article,en,architecture,,experimental,0.0968,Yangzhou Vocational University,0,closed,0
10.5281/zenodo.21074811,10.5281/zenodo.21074811,"Rethinking ""Raw Urine"" as the Water of Life in Survival Situations for Cosmopolitans: A Narrative on Converting ""Raw Urine into Beverage"" as a Sound Circular Resource",Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-30,preprint,en,composition,,experimental,0.0,Brattleboro Memorial Hospital,0,green,1
10.3390/en19133109,10.3390/en19133109,The Influence of the Solar Cell Structure and Material Composition on Its Quantum Efficiency,Energies,journal,2026-06-30,article,en,defects,,experimental,0.0682,Silesian University Of Technology,0,gold,0
10.1016/j.cocom.2026.e01380,10.1016/j.cocom.2026.e01380,Toward high-efficiency lead-free perovskite photovoltaics: HSE06-DFT and tandem device engineering of BaZrS3 solar cells,Computational Condensed Matter,journal,2026-06-30,article,en,composition,architecture,theory,0.1,Indian,0,closed,0
10.1002/adfm.76690,10.1002/adfm.76690,Dual Potassium Salts Modulation of Perovskite Quality for Efficient Perovskite Photovoltaics,Advanced Functional Materials,journal,2026-06-30,article,en,defects,architecture,experimental,0.0682,Wuhan National Laboratory For Optoelectronics,0,closed,0
10.1016/j.physb.2026.419001,10.1016/j.physb.2026.419001,MXene-integrated 2D Ruddlesden–Popper perovskite heterostructures for enhanced optical and electrical performance,Physica B Condensed Matter,journal,2026-06-30,article,en,composition,,experimental,0.0,Kpr,0,closed,0
10.1002/adfm.76758,10.1002/adfm.76758,Symmetry‐Driven Band Gap Engineering in Lead Halide Perovskites,Advanced Functional Materials,journal,2026-06-30,article,en,composition,,theory,0.0,Moscow,0,closed,0
10.1007/s12596-026-03200-4,10.1007/s12596-026-03200-4,Hybrid machine learning and SCAPS-1D simulation for the design and performance optimization of Cs2HgPdI6-based perovskite solar cells,Journal of Optics,journal,2026-06-30,article,en,composition,,theory,0.0,University Mohamed El Bachir El Ibrahimi Of Bordj Bou Arreridj,0,closed,0
10.1002/ente.70553,10.1002/ente.70553,Engineering Solar Cell Interfaces With Transition‐Metal Dichalcogenides: Insights From SCAPS‐1D Simulations,Energy Technology,journal,2026-06-30,article,en,defects,interfaces,theory,0.0455,Madan Mohan Malaviya University Of Technology,0,closed,1
10.1002/adma.73855,10.1002/adma.73855,Molecularly Engineered Self‐Healing Scaffold With Customized Dynamic Bonds Enable Stable and Scalable Flexible Perovskite Solar Cells and Modules,Advanced Materials,journal,2026-06-30,article,en,scale_up,,experimental,0.0606,,0,green,1
10.1021/acsenergylett.6c01257,10.1021/acsenergylett.6c01257,Kinetic Enhancement of Self-Assembled Molecular Deposition via Catalytic Additive for Inverted Perovskite Solar Cells,ACS Energy Letters,journal,2026-06-30,article,en,interfaces,,experimental,0.1,,0,closed,1
10.65554/brj.v4i1.08,10.65554/brj.v4i1.08,Insights into the Elastic Anisotropy of Orthorhombic Perovskite CH3NH3SnI3,Bundelkhand Research Journal,journal,2026-06-30,article,en,composition,,experimental,0.0,Vardhaman Mahaveer Open University,0,closed,0
10.1021/acsami.6c05093,10.1021/acsami.6c05093,Robot-Assisted Study of a Near-Infrared Dye in Perovskite Solar Cells,ACS Applied Materials & Interfaces,journal,2026-06-30,article,en,composition,,theory,0.0167,Applied Physical Sciences (united States),0,hybrid,0
10.1021/acs.chemrev.5c00980,10.1021/acs.chemrev.5c00980,Ink Design for Printing Perovskite Solar Cells and Modules,Chemical Reviews,journal,2026-06-30,article,en,scale_up,,review,0.0758,,0,closed,1
10.1088/1674-1056/ae843d,10.1088/1674-1056/ae843d,High defect tolerance and strain-tunable band gap of R3c Phase NaGeI 3 perovskite: A first-principles study,Chinese Physics B,journal,2026-06-30,article,en,defects,,theory,0.0909,Jiangxi Normal University,0,hybrid,0
10.5281/zenodo.21074810,10.5281/zenodo.21074810,"Rethinking ""Raw Urine"" as the Water of Life in Survival Situations for Cosmopolitans: A Narrative on Converting ""Raw Urine into Beverage"" as a Sound Circular Resource",Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-30,preprint,en,composition,,experimental,0.0,Brattleboro Memorial Hospital,0,green,1
10.1016/j.nxmate.2026.102666,10.1016/j.nxmate.2026.102666,Reassessing tandem photovoltaics: The case for perovskite/CIGS a multi-criteria evaluation beyond peak efficiency,Next Materials,journal,2026-06-30,article,en,architecture,,review,0.0968,Primary Source,0,gold,0
10.1002/aesr.70229,10.1002/aesr.70229,Design and Multiphysics Modeling of Robust SWCNT/NiO Core–Shell Hole Transport Layers in All‐Perovskite Tandem Solar Cells,Advanced Energy and Sustainability Research,journal,2026-06-30,article,en,interfaces,architecture,experimental,0.12,Tarbiat Modares University,0,gold,0
10.5281/zenodo.21106779,10.5281/zenodo.21106779,DFT Investigation of Electronic and Optical Properties of Double Perovskite Semiconductors,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-30,article,en,composition,,theory,0.05,,0,green,0
10.1002/pip.70128,10.1002/pip.70128,"Identifying Suitable Front Contacts for High‐Efficiency Cd(Se,Te) Solar Cells on Space‐Qualified Cover Glass",Progress in Photovoltaics Research and Applications,journal,2026-06-30,article,en,interfaces,scale_up,experimental,0.04,National Laboratory Of The Rockies,0,hybrid,0
10.25125/ijoear-jun-2026-9,10.25125/ijoear-jun-2026-9,Detection of Cs-137 in Electronic Waste and Its Concealment in Concretes: Challenges for Safe Controlled Market Transition,International Journal of Environmental and Agriculture Research,journal,2026-06-30,article,en,composition,,review,0.0333,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo,0,diamond,0
10.5281/zenodo.21106778,10.5281/zenodo.21106778,DFT Investigation of Electronic and Optical Properties of Double Perovskite Semiconductors,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-30,article,en,composition,,theory,0.05,,0,green,0
10.5281/zenodo.21233077,10.5281/zenodo.21233077,Fabricating Lead-Free CH₃NH₃SnI₃ Perovskite Absorber Layer from Powders to High-Quality Thin Film,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-30,article,en,composition,,experimental,0.1,,0,green,0
10.5281/zenodo.21233076,10.5281/zenodo.21233076,Fabricating Lead-Free CH₃NH₃SnI₃ Perovskite Absorber Layer from Powders to High-Quality Thin Film,Zenodo (CERN European Organization for Nuclear Research),repository,2026-06-30,article,en,composition,,experimental,0.1,,0,green,0
10.57067/ir.v3.i6.607,10.57067/ir.v3.i6.607,Thin Film Photovoltaics: Toward High Efficiency and Low-Cost Solar Cells,Integral Research,journal,2026-06-30,article,en,architecture,,experimental,0.0484,Institute For Postgraduate Medical Education,0,hybrid,0
10.18280/jesa.590619,10.18280/jesa.590619,Physics-Guided Surrogate Modeling for Cross-Architecture Normalized Power-Density Optimization in Perovskite Solar Cells,Journal Européen des Systèmes Automatisés,journal,2026-06-30,article,en,composition,,experimental,0.0,,0,hybrid,0
